Student ID,student_name,gender,year,school_name,reading_score,maths_score,School ID,type,size,budget,spending_bins
36438,Terri Dennis,F,9,Ford High School,93,72,13,Government,2739,1763916,$630-645
36439,Mikayla Johnson,F,9,Ford High School,61,83,13,Government,2739,1763916,$630-645
36440,Traci Harper,F,10,Ford High School,51,52,13,Government,2739,1763916,$630-645
36441,Christie Sheppard,F,10,Ford High School,45,84,13,Government,2739,1763916,$630-645
36442,Tonya Cortez,F,9,Ford High School,82,71,13,Government,2739,1763916,$630-645
36443,Hannah Pratt,F,9,Ford High School,41,85,13,Government,2739,1763916,$630-645
36444,David Boyle,M,10,Ford High School,55,66,13,Government,2739,1763916,$630-645
36445,Patricia Boone MD,F,10,Ford High School,47,94,13,Government,2739,1763916,$630-645
36446,Tara Page,F,9,Ford High School,50,59,13,Government,2739,1763916,$630-645
36447,Jessica Kelly,F,11,Ford High School,92,89,13,Government,2739,1763916,$630-645
36448,Sarah Giles,F,10,Ford High School,78,40,13,Government,2739,1763916,$630-645
36449,Cindy Green,F,10,Ford High School,60,68,13,Government,2739,1763916,$630-645
36450,Catherine Silva,F,12,Ford High School,57,88,13,Government,2739,1763916,$630-645
36451,James Stewart,M,9,Ford High School,91,59,13,Government,2739,1763916,$630-645
36452,Mario Walsh,M,9,Ford High School,62,75,13,Government,2739,1763916,$630-645
36453,Alexandra Walker,F,10,Ford High School,59,64,13,Government,2739,1763916,$630-645
36454,Kenneth Singleton,M,9,Ford High School,63,57,13,Government,2739,1763916,$630-645
36455,Mr. Robert Estrada,M,9,Ford High School,91,64,13,Government,2739,1763916,$630-645
36456,Tyler Scott,M,11,Ford High School,46,52,13,Government,2739,1763916,$630-645
36457,Stephanie Hughes,F,9,Ford High School,76,84,13,Government,2739,1763916,$630-645
36458,Luis Cooper,M,10,Ford High School,81,80,13,Government,2739,1763916,$630-645
36459,Matthew Nolan,M,10,Ford High School,65,56,13,Government,2739,1763916,$630-645
36460,Sara Smith,F,11,Ford High School,79,69,13,Government,2739,1763916,$630-645
36461,Kelly Ward,F,9,Ford High School,95,60,13,Government,2739,1763916,$630-645
36462,Christina Ross,F,12,Ford High School,73,53,13,Government,2739,1763916,$630-645
36463,Jeremy Richardson,M,10,Ford High School,47,99,13,Government,2739,1763916,$630-645
36464,Andrew Brennan,M,9,Ford High School,51,70,13,Government,2739,1763916,$630-645
36465,Michael Robinson,M,9,Ford High School,86,83,13,Government,2739,1763916,$630-645
36466,Suzanne Rodriguez,F,11,Ford High School,88,53,13,Government,2739,1763916,$630-645
36467,Laura Wall,F,9,Ford High School,59,94,13,Government,2739,1763916,$630-645
36468,Joel Gibson,M,11,Ford High School,78,41,13,Government,2739,1763916,$630-645
36469,Ian Smith,M,11,Ford High School,96,56,13,Government,2739,1763916,$630-645
36470,John Peterson,M,9,Ford High School,63,91,13,Government,2739,1763916,$630-645
36471,Veronica Cook,F,10,Ford High School,87,68,13,Government,2739,1763916,$630-645
36472,Michael Haynes,M,10,Ford High School,97,65,13,Government,2739,1763916,$630-645
36473,Michael Hill,M,12,Ford High School,72,48,13,Government,2739,1763916,$630-645
36474,Richard Murray,M,9,Ford High School,40,97,13,Government,2739,1763916,$630-645
36475,Krista Bennett,F,11,Ford High School,49,98,13,Government,2739,1763916,$630-645
36476,Pamela Ramos,F,9,Ford High School,71,77,13,Government,2739,1763916,$630-645
36477,Samantha Griffin,F,9,Ford High School,65,69,13,Government,2739,1763916,$630-645
36478,Michael Williams,M,10,Ford High School,94,71,13,Government,2739,1763916,$630-645
36479,Arthur White,M,10,Ford High School,94,78,13,Government,2739,1763916,$630-645
36480,William Moore,M,10,Ford High School,69,63,13,Government,2739,1763916,$630-645
36481,Kyle Henry,M,9,Ford High School,82,68,13,Government,2739,1763916,$630-645
36482,James Floyd,M,9,Ford High School,74,88,13,Government,2739,1763916,$630-645
36483,Sheena Smith,F,12,Ford High School,60,64,13,Government,2739,1763916,$630-645
36484,Alan Watkins,M,10,Ford High School,59,96,13,Government,2739,1763916,$630-645
36485,Gary Moreno,M,9,Ford High School,94,54,13,Government,2739,1763916,$630-645
36486,Deborah Brown,F,9,Ford High School,86,41,13,Government,2739,1763916,$630-645
36487,Amanda Christian,F,11,Ford High School,78,42,13,Government,2739,1763916,$630-645
36488,Jenna Young,F,12,Ford High School,76,54,13,Government,2739,1763916,$630-645
36489,Cynthia Campos,F,10,Ford High School,88,67,13,Government,2739,1763916,$630-645
36490,Tracey Mckee,F,12,Ford High School,59,93,13,Government,2739,1763916,$630-645
36491,Richard Jordan,M,12,Ford High School,63,40,13,Government,2739,1763916,$630-645
36492,Christine Baker,F,10,Ford High School,58,59,13,Government,2739,1763916,$630-645
36493,Jean Horton,F,10,Ford High School,41,66,13,Government,2739,1763916,$630-645
36494,Mr. Kevin Yates,M,10,Ford High School,65,73,13,Government,2739,1763916,$630-645
36495,Mary Joseph,F,11,Ford High School,52,89,13,Government,2739,1763916,$630-645
36496,Tiffany Schneider,F,9,Ford High School,90,76,13,Government,2739,1763916,$630-645
36497,Joshua Shea,M,12,Ford High School,42,62,13,Government,2739,1763916,$630-645
36498,Joan Copeland,F,9,Ford High School,89,55,13,Government,2739,1763916,$630-645
36499,Autumn Scott,F,11,Ford High School,90,42,13,Government,2739,1763916,$630-645
36500,Rachel Eaton,F,12,Ford High School,49,55,13,Government,2739,1763916,$630-645
36501,Erik Luna,M,11,Ford High School,70,78,13,Government,2739,1763916,$630-645
36502,Elizabeth Weaver,F,9,Ford High School,67,82,13,Government,2739,1763916,$630-645
36503,Christina Harris,F,9,Ford High School,61,75,13,Government,2739,1763916,$630-645
36504,Raymond Sims,M,11,Ford High School,51,75,13,Government,2739,1763916,$630-645
36505,Monica Pearson,F,11,Ford High School,55,80,13,Government,2739,1763916,$630-645
36506,Scott Cooper,M,11,Ford High School,83,88,13,Government,2739,1763916,$630-645
36507,Kelly Morales,F,12,Ford High School,45,53,13,Government,2739,1763916,$630-645
36508,Nicole Petersen,F,10,Ford High School,76,75,13,Government,2739,1763916,$630-645
36509,Sara Walter,F,12,Ford High School,60,71,13,Government,2739,1763916,$630-645
36510,Becky Johnson,F,12,Ford High School,57,79,13,Government,2739,1763916,$630-645
36511,Ian Kerr,M,9,Ford High School,78,47,13,Government,2739,1763916,$630-645
36512,Krista Martin,F,11,Ford High School,88,40,13,Government,2739,1763916,$630-645
36513,Sydney Anderson,F,12,Ford High School,39,63,13,Government,2739,1763916,$630-645
36514,Don Johnson,M,11,Ford High School,69,54,13,Government,2739,1763916,$630-645
36515,Kelsey Bentley,F,9,Ford High School,39,74,13,Government,2739,1763916,$630-645
36516,Alex Lewis,M,9,Ford High School,78,58,13,Government,2739,1763916,$630-645
36517,Jared Johnson,M,10,Ford High School,73,97,13,Government,2739,1763916,$630-645
36518,Amy Perez,F,9,Ford High School,40,88,13,Government,2739,1763916,$630-645
36519,Leslie Barnett,F,10,Ford High School,76,77,13,Government,2739,1763916,$630-645
36520,Jessica Brown,F,11,Ford High School,61,74,13,Government,2739,1763916,$630-645
36521,Jasmine Anderson,F,11,Ford High School,75,69,13,Government,2739,1763916,$630-645
36522,Kelly Pineda,F,11,Ford High School,61,83,13,Government,2739,1763916,$630-645
36523,Paul Lee,M,9,Ford High School,91,59,13,Government,2739,1763916,$630-645
36524,Sally Martin,F,9,Ford High School,42,95,13,Government,2739,1763916,$630-645
36525,Amanda Davenport,F,10,Ford High School,78,64,13,Government,2739,1763916,$630-645
36526,Richard Welch,M,10,Ford High School,86,66,13,Government,2739,1763916,$630-645
36527,Jillian Evans,F,10,Ford High School,44,68,13,Government,2739,1763916,$630-645
36528,James Lawrence,M,9,Ford High School,95,47,13,Government,2739,1763916,$630-645
36529,Matthew Ritter,M,11,Ford High School,79,92,13,Government,2739,1763916,$630-645
36530,Lisa Mccarty,F,10,Ford High School,90,54,13,Government,2739,1763916,$630-645
36531,Ricky Garcia,M,12,Ford High School,59,40,13,Government,2739,1763916,$630-645
36532,Chad Williams,M,11,Ford High School,90,84,13,Government,2739,1763916,$630-645
36533,Lori Beck,F,11,Ford High School,69,53,13,Government,2739,1763916,$630-645
36534,Michael Patterson,M,9,Ford High School,59,78,13,Government,2739,1763916,$630-645
36535,Victor Case,M,9,Ford High School,67,86,13,Government,2739,1763916,$630-645
36536,Manuel Walters,M,9,Ford High School,46,89,13,Government,2739,1763916,$630-645
36537,Adam Lopez,M,11,Ford High School,67,61,13,Government,2739,1763916,$630-645
36538,Corey Ramos,M,11,Ford High School,76,42,13,Government,2739,1763916,$630-645
36539,Paul Johnston,M,11,Ford High School,71,75,13,Government,2739,1763916,$630-645
36540,Olivia Fitzpatrick,F,12,Ford High School,94,95,13,Government,2739,1763916,$630-645
36541,Vicki House,F,11,Ford High School,60,98,13,Government,2739,1763916,$630-645
36542,James Fowler III,M,12,Ford High School,52,40,13,Government,2739,1763916,$630-645
36543,Kristopher James,M,10,Ford High School,75,91,13,Government,2739,1763916,$630-645
36544,Larry Day,M,9,Ford High School,99,70,13,Government,2739,1763916,$630-645
36545,Charlotte Gordon,F,10,Ford High School,57,59,13,Government,2739,1763916,$630-645
36546,Andrea Welch DDS,F,12,Ford High School,40,85,13,Government,2739,1763916,$630-645
36547,Teresa Morris,F,12,Ford High School,86,60,13,Government,2739,1763916,$630-645
36548,Richard Kim,M,10,Ford High School,61,76,13,Government,2739,1763916,$630-645
36549,John Hawkins,M,10,Ford High School,93,88,13,Government,2739,1763916,$630-645
36550,Tina Ward,F,11,Ford High School,84,74,13,Government,2739,1763916,$630-645
36551,Jamie Beltran,F,11,Ford High School,41,87,13,Government,2739,1763916,$630-645
36552,Johnny Ramirez,M,9,Ford High School,66,76,13,Government,2739,1763916,$630-645
36553,William Parker,M,9,Ford High School,42,61,13,Government,2739,1763916,$630-645
36554,Melissa Andrews,F,11,Ford High School,70,74,13,Government,2739,1763916,$630-645
36555,Mary Edwards,F,11,Ford High School,40,61,13,Government,2739,1763916,$630-645
36556,Valerie Weber,F,11,Ford High School,50,58,13,Government,2739,1763916,$630-645
36557,Debbie Little,F,9,Ford High School,83,48,13,Government,2739,1763916,$630-645
36558,Rhonda Valentine,F,10,Ford High School,57,52,13,Government,2739,1763916,$630-645
36559,Jacob Smith,M,12,Ford High School,95,90,13,Government,2739,1763916,$630-645
36560,Theresa Gamble,F,9,Ford High School,94,84,13,Government,2739,1763916,$630-645
36561,Patricia Richmond,F,9,Ford High School,42,84,13,Government,2739,1763916,$630-645
36562,Michael Moore,M,9,Ford High School,44,52,13,Government,2739,1763916,$630-645
36563,Karen Bolton,F,9,Ford High School,74,82,13,Government,2739,1763916,$630-645
36564,Penny Carter,F,9,Ford High School,94,99,13,Government,2739,1763916,$630-645
36565,Joseph Lucas,M,10,Ford High School,54,90,13,Government,2739,1763916,$630-645
36566,Todd Skinner,M,9,Ford High School,57,80,13,Government,2739,1763916,$630-645
36567,Randy Maddox,M,9,Ford High School,80,56,13,Government,2739,1763916,$630-645
36568,Lisa Perez,F,9,Ford High School,93,63,13,Government,2739,1763916,$630-645
36569,Holly Owens,F,9,Ford High School,80,89,13,Government,2739,1763916,$630-645
36570,Melissa Gibson,F,12,Ford High School,72,59,13,Government,2739,1763916,$630-645
36571,Ann Ross,F,11,Ford High School,85,80,13,Government,2739,1763916,$630-645
36572,Shannon Todd,F,10,Ford High School,88,59,13,Government,2739,1763916,$630-645
36573,Amanda Johnson,F,9,Ford High School,85,84,13,Government,2739,1763916,$630-645
36574,Michelle Hogan,F,9,Ford High School,56,99,13,Government,2739,1763916,$630-645
36575,Joshua Cabrera,M,9,Ford High School,59,77,13,Government,2739,1763916,$630-645
36576,Catherine Mendez,F,9,Ford High School,96,55,13,Government,2739,1763916,$630-645
36577,Angela Jackson,F,11,Ford High School,55,57,13,Government,2739,1763916,$630-645
36578,Ms. Sara Parker,F,12,Ford High School,56,39,13,Government,2739,1763916,$630-645
36579,Lori Welch,F,10,Ford High School,96,65,13,Government,2739,1763916,$630-645
36580,Dennis Williams,M,11,Ford High School,98,42,13,Government,2739,1763916,$630-645
36581,Nicole Bates,F,11,Ford High School,71,80,13,Government,2739,1763916,$630-645
36582,Andrea Lewis,F,11,Ford High School,87,92,13,Government,2739,1763916,$630-645
36583,Megan Foster,F,9,Ford High School,41,56,13,Government,2739,1763916,$630-645
36584,Destiny Mcdonald,F,11,Ford High School,49,46,13,Government,2739,1763916,$630-645
36585,Evan Smith,M,10,Ford High School,55,60,13,Government,2739,1763916,$630-645
36586,Lauren Adkins,F,11,Ford High School,89,40,13,Government,2739,1763916,$630-645
36587,Katherine Jones,F,12,Ford High School,83,58,13,Government,2739,1763916,$630-645
36588,Victoria Blake,F,12,Ford High School,96,43,13,Government,2739,1763916,$630-645
36589,Kyle Solomon,M,11,Ford High School,96,41,13,Government,2739,1763916,$630-645
36590,Ryan Ashley,M,10,Ford High School,39,57,13,Government,2739,1763916,$630-645
36591,William Dunn,M,11,Ford High School,76,78,13,Government,2739,1763916,$630-645
36592,Michelle Green,F,9,Ford High School,51,59,13,Government,2739,1763916,$630-645
36593,Chad Duffy,M,11,Ford High School,48,58,13,Government,2739,1763916,$630-645
36594,Jessica Ramos,F,12,Ford High School,76,71,13,Government,2739,1763916,$630-645
36595,Becky Barber,F,9,Ford High School,93,97,13,Government,2739,1763916,$630-645
36596,Charles Harris,M,10,Ford High School,91,87,13,Government,2739,1763916,$630-645
36597,Morgan Cabrera,F,12,Ford High School,50,58,13,Government,2739,1763916,$630-645
36598,Kimberly Carter,F,9,Ford High School,48,71,13,Government,2739,1763916,$630-645
36599,Alexis Robertson,M,9,Ford High School,50,39,13,Government,2739,1763916,$630-645
36600,Keith Ruiz,M,9,Ford High School,70,52,13,Government,2739,1763916,$630-645
36601,Pamela Reed,F,9,Ford High School,55,40,13,Government,2739,1763916,$630-645
36602,Sarah Chapman,F,12,Ford High School,87,47,13,Government,2739,1763916,$630-645
36603,Anthony Nixon,M,9,Ford High School,60,70,13,Government,2739,1763916,$630-645
36604,Colleen Reyes,F,10,Ford High School,53,70,13,Government,2739,1763916,$630-645
36605,Tonya Figueroa,F,11,Ford High School,97,53,13,Government,2739,1763916,$630-645
36606,Joseph Mcdaniel,M,10,Ford High School,93,42,13,Government,2739,1763916,$630-645
36607,Dylan Henderson,M,12,Ford High School,51,95,13,Government,2739,1763916,$630-645
36608,Tyler Wilson,M,10,Ford High School,50,84,13,Government,2739,1763916,$630-645
36609,James Gilbert,M,10,Ford High School,78,81,13,Government,2739,1763916,$630-645
36610,Mrs. Brittany Perry MD,F,12,Ford High School,60,87,13,Government,2739,1763916,$630-645
36611,David Morris,M,10,Ford High School,79,56,13,Government,2739,1763916,$630-645
36612,Heidi Bell,F,10,Ford High School,47,70,13,Government,2739,1763916,$630-645
36613,Mary Ayala,F,9,Ford High School,69,85,13,Government,2739,1763916,$630-645
36614,Whitney Morris,F,10,Ford High School,92,52,13,Government,2739,1763916,$630-645
36615,Robin Adams,F,12,Ford High School,81,62,13,Government,2739,1763916,$630-645
36616,Kevin Kelly,M,11,Ford High School,85,69,13,Government,2739,1763916,$630-645
36617,Christine Hughes,F,9,Ford High School,71,68,13,Government,2739,1763916,$630-645
36618,Nancy Smith,F,11,Ford High School,41,61,13,Government,2739,1763916,$630-645
36619,Jennifer Hunter,F,10,Ford High School,55,96,13,Government,2739,1763916,$630-645
36620,Ian Miller,M,12,Ford High School,82,96,13,Government,2739,1763916,$630-645
36621,Laura Valenzuela,F,10,Ford High School,92,71,13,Government,2739,1763916,$630-645
36622,Stephen Lambert,M,12,Ford High School,91,95,13,Government,2739,1763916,$630-645
36623,Kelsey Owens,F,9,Ford High School,87,68,13,Government,2739,1763916,$630-645
36624,Ashley Clark,F,12,Ford High School,59,99,13,Government,2739,1763916,$630-645
36625,Jose Zamora,M,12,Ford High School,42,58,13,Government,2739,1763916,$630-645
36626,Noah Chapman,M,10,Ford High School,49,51,13,Government,2739,1763916,$630-645
36627,Amber Stout,F,12,Ford High School,45,48,13,Government,2739,1763916,$630-645
36628,Denise Jenkins,F,10,Ford High School,97,65,13,Government,2739,1763916,$630-645
36629,Danielle Anderson,F,9,Ford High School,43,97,13,Government,2739,1763916,$630-645
36630,Jay Miller,M,12,Ford High School,96,80,13,Government,2739,1763916,$630-645
36631,Matthew Lee,M,9,Ford High School,64,82,13,Government,2739,1763916,$630-645
36632,Tammy Conrad,F,11,Ford High School,83,67,13,Government,2739,1763916,$630-645
36633,Gary Watson,M,11,Ford High School,89,60,13,Government,2739,1763916,$630-645
36634,Brandon Garcia,M,10,Ford High School,90,72,13,Government,2739,1763916,$630-645
36635,Jeanne Reed,F,11,Ford High School,39,93,13,Government,2739,1763916,$630-645
36636,Elizabeth Jensen,F,10,Ford High School,69,86,13,Government,2739,1763916,$630-645
36637,Emily Taylor,F,10,Ford High School,77,87,13,Government,2739,1763916,$630-645
36638,Leonard Brewer,M,12,Ford High School,43,99,13,Government,2739,1763916,$630-645
36639,Brianna Lee,F,9,Ford High School,60,52,13,Government,2739,1763916,$630-645
36640,Diane Rosario,F,11,Ford High School,44,40,13,Government,2739,1763916,$630-645
36641,Michael Mason,M,10,Ford High School,45,70,13,Government,2739,1763916,$630-645
36642,Mariah Holt,F,10,Ford High School,96,93,13,Government,2739,1763916,$630-645
36643,Regina Robinson,F,12,Ford High School,63,70,13,Government,2739,1763916,$630-645
36644,Kari Baker,F,9,Ford High School,41,66,13,Government,2739,1763916,$630-645
36645,Kelly Klein,F,9,Ford High School,45,73,13,Government,2739,1763916,$630-645
36646,Jason Lambert,M,9,Ford High School,97,88,13,Government,2739,1763916,$630-645
36647,Jeffery Wolfe,M,11,Ford High School,81,50,13,Government,2739,1763916,$630-645
